location_id,state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,block_code,block_name,localbody_code,localbody_name,village_code,village_name,village_status,census_2011_code
MED-WB-VIL-017411,19,WEST BENGAL,312,HOOGHLY,2342,Tarakeswar,2904,TARAKESWAR,109550,PURBARAMNAGAR,324472,Tyagra,Inhabitant,324472.0
MED-WB-VIL-017412,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109553,AMTA,332696,Amta (CT),Inhabitant,332696.0
MED-WB-VIL-017413,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109563,SIRAJBATI,332696,Amta (CT),Inhabitant,332696.0
MED-WB-VIL-017414,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332663,Anule,Inhabitant,332663.0
MED-WB-VIL-017415,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332647,Balichak,Inhabitant,332647.0
MED-WB-VIL-017416,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332664,Baneshwarpur,Inhabitant,332664.0
MED-WB-VIL-017417,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332649,Banuchak,Inhabitant,332649.0
MED-WB-VIL-017418,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332633,Bara Mahara,Inhabitant,332633.0
MED-WB-VIL-017419,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332656,Barue,Inhabitant,332656.0
MED-WB-VIL-017420,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109556,BASANTAPUR,332694,Basantapur (CT),Inhabitant,332694.0
MED-WB-VIL-017421,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332644,Begua,Inhabitant,332644.0
MED-WB-VIL-017422,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109557,BHANDARGACHHA,332698,Bhandar Gachha (CT),Inhabitant,332698.0
MED-WB-VIL-017423,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109556,BASANTAPUR,332660,Bhetkepara,Inhabitant,332660.0
MED-WB-VIL-017424,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332643,Bhojan,Inhabitant,332643.0
MED-WB-VIL-017425,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332635,Chakpota,Inhabitant,332635.0
MED-WB-VIL-017426,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332687,Chaksadar,Inhabitant,332687.0
MED-WB-VIL-017427,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332650,Chaltakhali,Inhabitant,332650.0
MED-WB-VIL-017428,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332667,Chalunia,Inhabitant,332667.0
MED-WB-VIL-017429,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109558,CHANDRAPUR,332697,Chandrapur (CT),Inhabitant,332697.0
MED-WB-VIL-017430,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109558,CHANDRAPUR,332679,Chatra,Inhabitant,332679.0
MED-WB-VIL-017431,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109563,SIRAJBATI,332632,Chhota Mahara,Inhabitant,332632.0
MED-WB-VIL-017432,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109557,BHANDARGACHHA,332681,Dadpur,Inhabitant,332681.0
MED-WB-VIL-017433,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109558,CHANDRAPUR,332680,Dakshin Harishpur,Inhabitant,332680.0
MED-WB-VIL-017434,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109557,BHANDARGACHHA,332682,Dakshin Ramchandrapur,Inhabitant,332682.0
MED-WB-VIL-017435,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109553,AMTA,332620,Damodar Nadirchar,Inhabitant,332620.0
MED-WB-VIL-017436,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332668,Darapur,Inhabitant,332668.0
MED-WB-VIL-017437,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332661,Debandi,Inhabitant,332661.0
MED-WB-VIL-017438,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109565,UDANG-II,332695,Deora (CT),Inhabitant,332695.0
MED-WB-VIL-017439,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332648,Dhurkhali,Inhabitant,332648.0
MED-WB-VIL-017440,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109564,UDANG-I,332621,Fatepur,Inhabitant,332621.0
MED-WB-VIL-017441,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332657,Ghoradaha,Inhabitant,332657.0
MED-WB-VIL-017442,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109553,AMTA,332686,Ghoshpur,Inhabitant,332686.0
MED-WB-VIL-017443,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109557,BHANDARGACHHA,332686,Ghoshpur,Inhabitant,332686.0
MED-WB-VIL-017444,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332653,Ghuteghari,Inhabitant,332653.0
MED-WB-VIL-017445,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332623,Gobinda Chak,Inhabitant,332623.0
MED-WB-VIL-017446,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109553,AMTA,332677,Guzarpur,Inhabitant,332677.0
MED-WB-VIL-017447,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109556,BASANTAPUR,332658,Habla,Inhabitant,332658.0
MED-WB-VIL-017448,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332691,Hafez Chak,Inhabitant,332691.0
MED-WB-VIL-017449,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332692,Janjali Chak,Inhabitant,332692.0
MED-WB-VIL-017450,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109563,SIRAJBATI,332676,Jotkalyan,Inhabitant,332676.0
MED-WB-VIL-017451,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332669,Jotsadar,Inhabitant,332669.0
MED-WB-VIL-017452,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332662,Kadua,Inhabitant,332662.0
MED-WB-VIL-017453,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332637,Kalikata,Inhabitant,332637.0
MED-WB-VIL-017454,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332693,Kanpur (CT),Inhabitant,332693.0
MED-WB-VIL-017455,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332671,Kashtasangara,Inhabitant,332671.0
MED-WB-VIL-017456,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332673,Kasra,Inhabitant,332673.0
MED-WB-VIL-017457,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332688,Kazir Chak,Inhabitant,332688.0
MED-WB-VIL-017458,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332641,Khaira,Inhabitant,332641.0
MED-WB-VIL-017459,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332622,Khardaha,Inhabitant,332622.0
MED-WB-VIL-017460,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109564,UDANG-I,332626,Khasnan,Inhabitant,332626.0
MED-WB-VIL-017461,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332672,Khosalpur,Inhabitant,332672.0
MED-WB-VIL-017462,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332634,Kotalpara,Inhabitant,332634.0
MED-WB-VIL-017463,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332690,Kumar Chak,Inhabitant,332690.0
MED-WB-VIL-017464,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332639,Kumaria,Inhabitant,332639.0
MED-WB-VIL-017465,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332674,Kurit,Inhabitant,332674.0
MED-WB-VIL-017466,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109563,SIRAJBATI,332630,Madaria,Inhabitant,332630.0
MED-WB-VIL-017467,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332685,Madhyakul,Inhabitant,332685.0
MED-WB-VIL-017468,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109558,CHANDRAPUR,332678,Mahishgoha,Inhabitant,332678.0
MED-WB-VIL-017469,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109563,SIRAJBATI,332631,Mallagram,Inhabitant,332631.0
MED-WB-VIL-017470,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332651,Manikara,Inhabitant,332651.0
MED-WB-VIL-017471,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332655,Mato,Inhabitant,332655.0
MED-WB-VIL-017472,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332689,Mollar Chak,Inhabitant,332689.0
MED-WB-VIL-017473,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109557,BHANDARGACHHA,332683,Panpur,Inhabitant,332683.0
MED-WB-VIL-017474,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109556,BASANTAPUR,332659,Pearapur,Inhabitant,332659.0
MED-WB-VIL-017475,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332652,Purash,Inhabitant,332652.0
MED-WB-VIL-017476,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332646,Purba Bajepratap,Inhabitant,332646.0
MED-WB-VIL-017477,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109565,UDANG-II,332627,Purba Gazipur,Inhabitant,332627.0
MED-WB-VIL-017478,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332640,Putkhali,Inhabitant,332640.0
MED-WB-VIL-017479,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332675,Ramchandrapur Dwityakhanda,Inhabitant,332675.0
MED-WB-VIL-017480,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109565,UDANG-II,332628,Ranapara,Inhabitant,332628.0
MED-WB-VIL-017481,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332638,Raspur,Inhabitant,332638.0
MED-WB-VIL-017482,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109561,KHOSALPUR,332670,Ratanpota,Inhabitant,332670.0
MED-WB-VIL-017483,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109559,KANPUR,332654,Sahapur,Inhabitant,332654.0
MED-WB-VIL-017484,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332645,Saibana,Inhabitant,332645.0
MED-WB-VIL-017485,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109562,RASPUR,332636,Sameshwar,Inhabitant,332636.0
MED-WB-VIL-017486,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109555,BALICHAK,332642,Sarpai,Inhabitant,332642.0
MED-WB-VIL-017487,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332666,Sarpota,Inhabitant,332666.0
MED-WB-VIL-017488,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109563,SIRAJBATI,332629,Serajbati,Inhabitant,332629.0
MED-WB-VIL-017489,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109557,BHANDARGACHHA,332684,Serpur,Inhabitant,332684.0
MED-WB-VIL-017490,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332625,Sonamui,Inhabitant,332625.0
MED-WB-VIL-017491,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109560,KHARDAH,332624,Tentuliapara,Inhabitant,332624.0
MED-WB-VIL-017492,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109564,UDANG-I,332699,Udang (CT),Inhabitant,332699.0
MED-WB-VIL-017493,19,WEST BENGAL,313,HOWRAH,2400,Amta - I,2905,AMTA-I,109554,ANULIA,332665,Uttar Ramchandrapur,Inhabitant,332665.0
MED-WB-VIL-017494,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332575,Ajangachhi,Inhabitant,332575.0
MED-WB-VIL-017495,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332559,Amragari,Inhabitant,332559.0
MED-WB-VIL-017496,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109576,KUSBERIA,332614,Bankura,Inhabitant,332614.0
MED-WB-VIL-017497,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109569,GAZIPUR,332603,Bargazipur,Inhabitant,332603.0
MED-WB-VIL-017498,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332569,Beral,Inhabitant,332569.0
MED-WB-VIL-017499,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109577,NOYAPARA,332606,Betai,Inhabitant,332606.0
MED-WB-VIL-017500,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109579,THALIA,332597,Bhateghari,Inhabitant,332597.0
MED-WB-VIL-017501,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109568,BINLA KRISHNABATI,332592,Binalakrishnabati,Inhabitant,332592.0
MED-WB-VIL-017502,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332552,Boalia,Inhabitant,332552.0
MED-WB-VIL-017503,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332561,Chak Janardan,Inhabitant,332561.0
MED-WB-VIL-017504,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109568,BINLA KRISHNABATI,332558,Chak Kundalia,Inhabitant,332558.0
MED-WB-VIL-017505,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109573,JHIKIRA,332554,Chingrajola,Inhabitant,332554.0
MED-WB-VIL-017506,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332570,Chitnan,Inhabitant,332570.0
MED-WB-VIL-017507,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109567,BHATORA,332567,Dakshin Bhatora,Inhabitant,332567.0
MED-WB-VIL-017508,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332590,Dakshin Jaypur,Inhabitant,332590.0
MED-WB-VIL-017509,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109574,KALNA,332580,Dakshin Khalna,Inhabitant,332580.0
MED-WB-VIL-017510,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109579,THALIA,332601,Dhaipur,Inhabitant,332601.0
MED-WB-VIL-017511,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332577,Dhanyaghari,Inhabitant,332577.0
MED-WB-VIL-017512,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332578,Fatik Beria,Inhabitant,332578.0
MED-WB-VIL-017513,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332560,Ghanashyam Chak,Inhabitant,332560.0
MED-WB-VIL-017514,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109573,JHIKIRA,332555,Ghardubra,Inhabitant,332555.0
MED-WB-VIL-017515,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332617,Ghoraberia (CT),Inhabitant,332617.0
MED-WB-VIL-017516,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109568,BINLA KRISHNABATI,332594,Hanidaha,Inhabitant,332594.0
MED-WB-VIL-017517,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332568,Hatgachha,Inhabitant,332568.0
MED-WB-VIL-017518,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109574,KALNA,332579,Hio,Inhabitant,332579.0
MED-WB-VIL-017519,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109577,NOYAPARA,332607,Jayanti,Inhabitant,332607.0
MED-WB-VIL-017520,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109571,JAYPUR,332591,Jaypur,Inhabitant,332591.0
MED-WB-VIL-017521,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332584,Jhamtia,Inhabitant,332584.0
MED-WB-VIL-017522,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109573,JHIKIRA,332553,Jhikhira,Inhabitant,332553.0
MED-WB-VIL-017523,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332563,Kakrol,Inhabitant,332563.0
MED-WB-VIL-017524,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332562,Kalasdihi,Inhabitant,332562.0
MED-WB-VIL-017525,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109569,GAZIPUR,332604,Kalbansh,Inhabitant,332604.0
MED-WB-VIL-017526,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332600,Kamargaria,Inhabitant,332600.0
MED-WB-VIL-017527,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332587,Kamar Khola,Inhabitant,332587.0
MED-WB-VIL-017528,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332586,Kasmali,Inhabitant,332586.0
MED-WB-VIL-017529,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332583,Khajur Daha,Inhabitant,332583.0
MED-WB-VIL-017530,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332585,Khari Geria,Inhabitant,332585.0
MED-WB-VIL-017531,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109569,GAZIPUR,332605,Khariop,Inhabitant,332605.0
MED-WB-VIL-017532,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332572,Kulia,Inhabitant,332572.0
MED-WB-VIL-017533,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109576,KUSBERIA,332611,Kusberia,Inhabitant,332611.0
MED-WB-VIL-017534,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332589,Madhya Jaypur,Inhabitant,332589.0
MED-WB-VIL-017535,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109578,TAJPUR,332616,Mahishamuri,Inhabitant,332616.0
MED-WB-VIL-017536,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109579,THALIA,332602,Mainan,Inhabitant,332602.0
MED-WB-VIL-017537,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109567,BHATORA,332565,Marayachak,Inhabitant,332565.0
MED-WB-VIL-017538,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332571,Mirgram,Inhabitant,332571.0
MED-WB-VIL-017539,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332551,Nakubar,Inhabitant,332551.0
MED-WB-VIL-017540,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109578,TAJPUR,332609,Narit,Inhabitant,332609.0
MED-WB-VIL-017541,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109577,NOYAPARA,332608,Nawapara,Inhabitant,332608.0
MED-WB-VIL-017542,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332576,Nignan,Inhabitant,332576.0
MED-WB-VIL-017543,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109568,BINLA KRISHNABATI,332595,Nischintapur,Inhabitant,332595.0
MED-WB-VIL-017544,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109569,GAZIPUR,332618,Paschim Gazipur (CT),Inhabitant,332618.0
MED-WB-VIL-017545,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332588,Paschim Jaypur,Inhabitant,332588.0
MED-WB-VIL-017546,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109574,KALNA,332619,Pashchim Khalna (CT),Inhabitant,332619.0
MED-WB-VIL-017547,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109574,KALNA,332581,Purbba Khalan,Inhabitant,332581.0
MED-WB-VIL-017548,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109568,BINLA KRISHNABATI,332557,Ranjoybar,Inhabitant,332557.0
MED-WB-VIL-017549,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109566,AMRAGORI,332556,Rautara,Inhabitant,332556.0
MED-WB-VIL-017550,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109568,BINLA KRISHNABATI,332593,Saoraberia,Inhabitant,332593.0
MED-WB-VIL-017551,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109572,JHAMTIA,332599,Saoria,Inhabitant,332599.0
MED-WB-VIL-017552,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109576,KUSBERIA,332612,Sarda,Inhabitant,332612.0
MED-WB-VIL-017553,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109579,THALIA,332598,Sehagari,Inhabitant,332598.0
MED-WB-VIL-017554,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109573,JHIKIRA,332564,Shibgachhia,Inhabitant,332564.0
MED-WB-VIL-017555,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109578,TAJPUR,332610,Sirol,Inhabitant,332610.0
MED-WB-VIL-017556,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109576,KUSBERIA,332613,Sital Chak,Inhabitant,332613.0
MED-WB-VIL-017557,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109570,GHORABERIA CHITNAN,332573,Solbaga,Inhabitant,332573.0
MED-WB-VIL-017558,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109578,TAJPUR,332615,Tajpur,Inhabitant,332615.0
MED-WB-VIL-017559,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109575,KASMOLI,332574,Takipara,Inhabitant,332574.0
MED-WB-VIL-017560,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109579,THALIA,332596,Thalia,Inhabitant,332596.0
MED-WB-VIL-017561,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109567,BHATORA,332566,Uttar Bhatora,Inhabitant,332566.0
MED-WB-VIL-017562,19,WEST BENGAL,313,HOWRAH,2399,Amta - II,2906,AMTA-II,109574,KALNA,332582,Uttar Khalna,Inhabitant,332582.0
MED-WB-VIL-017563,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109584,BANGALPUR,333039,Adra,Inhabitant,333039.0
MED-WB-VIL-017564,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109586,HATURIA-II,333041,Agunsi Bhuinara,Inhabitant,333041.0
MED-WB-VIL-017565,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109587,KALYANPUR,333029,Amrajol,Inhabitant,333029.0
MED-WB-VIL-017566,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109580,BAGNAN-I,333068,Bagnan (CT),Inhabitant,333068.0
MED-WB-VIL-017567,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109589,SABSIT,333028,Bagur,Inhabitant,333028.0
MED-WB-VIL-017568,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109583,BAKSIHAT,333020,Baksi,Inhabitant,333020.0
MED-WB-VIL-017569,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109584,BANGALPUR,333065,Bangalpur (CT),Inhabitant,333065.0
MED-WB-VIL-017570,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109583,BAKSIHAT,333023,Bholsar,Inhabitant,333023.0
MED-WB-VIL-017571,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109587,KALYANPUR,333032,Birampur,Inhabitant,333032.0
MED-WB-VIL-017572,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109589,SABSIT,333027,Brahmangram,Inhabitant,333027.0
MED-WB-VIL-017573,19,WEST BENGAL,313,HOWRAH,2408,Bagnan - I,2907,BAGNAN-I,109584,BANGALPUR,333049,Chak Manohar,Inhabitant,333049.0
